M,5,17,26
M,5,18,85
M,5,19,55
M,5,20,21
M,5,21,74
M,5,22,55
M,5,23,57
M,5,24,86
M,5,25,79
M,5,26,49
M,5,27,95
M,5,28,74
M,5,29,91
M,5,30,56
M,5,31,57
M,5,32,99
M,5,33,53
M,5,34,24
M,5,35,37
M,5,36,74
M,5,37,10
M,5,38,10
M,5,39,78
M,5,40,36
M,5,41,58
M,5,42,36
M,5,43,73
M,5,44,20
M,5,45,81
M,5,46,37
M,5,47,90
M,5,48,7
M,5,49,52
M,5,50,36
M,5,51,56
M,5,52,59
M,5,53,5
M,5,54,53
M,5,55,67
M,5,56,40
M,5,57,42
M,5,58,75
M,5,59,51
M,5,60,86
M,5,61,9
M,5,62,100
M,5,63,10
M,5,64,22
M,5,65,68
M,5,66,6
M,5,67,98
M,5,68,94
M,5,69,44
M,5,70,22
M,5,71,73
M,5,72,60
M,5,73,16
M,5,74,54
M,5,75,26
M,5,76,38
M,5,77,49
M,5,78,86
M,5,79,47
M,5,80,8
M,5,81,88
M,5,82,97
M,5,83,59
M,5,84,1
M,5,85,6
M,5,86,56
M,5,87,60
M,5,88,23
M,5,89,44
M,5,90,34
M,5,91,30
M,5,92,95
M,5,93,81
M,5,94,20
M,5,95,57
M,5,96,57
M,5,97,15
M,5,98,92
M,5,99,6
M,6,0,75
M,6,1,4
M,6,2,51
M,6,3,33
M,6,4,61
M,6,5,12
M,6,6,92
M,6,7,23
M,6,8,25
M,6,9,87
M,6,10,61
M,6,11,29
M,6,12,15
M,6,13,17
M,6,14,76
M,6,15,14
M,6,16,71
M,6,17,17
M,6,18,38
M,6,19,36
M,6,20,7
M,6,21,85
M,6,22,71
M,6,23,26
M,6,24,36
M,6,25,1
M,6,26,46
M,6,27,87
M,6,28,8
M,6,29,72
M,6,30,20
M,6,31,31
M,6,32,59
M,6,33,9
M,6,34,89
M,6,35,31
M,6,36,84
M,6,37,54
M,6,38,64
M,6,39,85
M,6,40,62
M,6,41,64
M,6,42,72
M,6,43,45
M,6,44,8
M,6,45,30
M,6,46,55
M,6,47,54
M,6,48,61
M,6,49,87
M,6,50,15
M,6,51,21
M,6,52,84
M,6,53,20
M,6,54,0
M,6,55,6
M,6,56,26
M,6,57,36
M,6,58,98
M,6,59,82
M,6,60,92
M,6,61,85
M,6,62,59
M,6,63,16
M,6,64,81
M,6,65,41
M,6,66,70
M,6,67,41
M,6,68,11
M,6,69,88
M,6,70,95
M,6,71,44
M,6,72,52
M,6,73,50
M,6,74,96
M,6,75,61
M,6,76,49
M,6,77,60
M,6,78,5
M,6,79,51
M,6,80,42
M,6,81,95
M,6,82,12
M,6,83,54
M,6,84,9
M,6,85,87
M,6,86,29
M,6,87,35
M,6,88,58
M,6,89,13
M,6,90,17
M,6,91,14
M,6,92,13
M,6,93,4
M,6,94,77
M,6,95,85
M,6,96,49
M,6,97,75
M,6,98,90
M,6,99,45
M,7,0,81
M,7,1,6
M,7,2,65
M,7,3,32
M,7,4,80
M,7,5,40
M,7,6,89
M,7,7,53
M,7,8,14
M,7,9,99
M,7,10,79
M,7,11,7
M,7,12,34
M,7,13,30
M,7,14,1
M,7,15,15
M,7,16,98
M,7,17,74
M,7,18,52
M,7,19,67
M,7,20,47
M,7,21,52
M,7,22,51
M,7,23,7
M,7,24,75
M,7,25,18
M,7,26,21
M,7,27,21
M,7,28,90
M,7,29,28
M,7,30,56
M,7,31,23
M,7,32,73
M,7,33,78
M,7,34,20
M,7,35,77
M,7,36,47
M,7,37,33
M,7,38,60
M,7,39,52
M,7,40,15
M,7,41,65
M,7,42,0
M,7,43,87
M,7,44,3
M,7,45,24
M,7,46,76
M,7,47,82
M,7,48,72
M,7,49,92
M,7,50,6
M,7,51,19
M,7,52,86
M,7,53,99
M,7,54,54
M,7,55,87
M,7,56,72
M,7,57,82
M,7,58,82
M,7,59,31
M,7,60,37
M,7,61,35
M,7,62,66
M,7,63,91
M,7,64,31
M,7,65,44
M,7,66,51
M,7,67,76
M,7,68,23
M,7,69,15
M,7,70,35
M,7,71,80
M,7,72,39
M,7,73,61
M,7,74,22
M,7,75,59
M,7,76,0
M,7,77,75
M,7,78,42
M,7,79,38
M,7,80,5
M,7,81,62
M,7,82,30
M,7,83,58
M,7,84,50
M,7,85,92
M,7,86,48
M,7,87,32
M,7,88,71
M,7,89,46
M,7,90,76
M,7,91,99
M,7,92,52
M,7,93,54
M,7,94,6
M,7,95,5
M,7,96,65
M,7,97,2
M,7,98,58
M,7,99,49
M,8,0,62
M,8,1,70
M,8,2,85
M,8,3,58
M,8,4,79
M,8,5,25
M,8,6,52
M,8,7,95
M,8,8,69
M,8,9,32
M,8,10,0
M,8,11,92
M,8,12,56
M,8,13,27
M,8,14,47
M,8,15,33
M,8,16,9
M,8,17,13
M,8,18,50
M,8,19,61
M,8,20,12
M,8,21,20
M,8,22,28
M,8,23,32
M,8,24,7
M,8,25,9
M,8,26,53
M,8,27,58
M,8,28,34
M,8,29,36
M,8,30,100
M,8,31,47
M,8,32,30
M,8,33,50
M,8,34,38
M,8,35,88
M,8,36,11
M,8,37,20
M,8,38,5
M,8,39,28
M,8,40,25
M,8,41,80
M,8,42,33
M,8,43,8
M,8,44,16
M,8,45,10
M,8,46,25
M,8,47,42
M,8,48,91
M,8,49,3
M,8,50,72
M,8,51,19
M,8,52,27
M,8,53,61
M,8,54,73
M,8,55,1
M,8,56,6
M,8,57,44
M,8,58,74
M,8,59,27
M,8,60,62
M,8,61,6
M,8,62,41
M,8,63,14
M,8,64,41
M,8,65,3
M,8,66,14
M,8,67,17
M,8,68,15
M,8,69,27
M,8,70,54
M,8,71,13
M,8,72,4
M,8,73,9
M,8,74,88
M,8,75,36
M,8,76,97
M,8,77,83
M,8,78,51
M,8,79,11
M,8,80,89
M,8,81,14
M,8,82,47
M,8,83,39
M,8,84,18
M,8,85,24
M,8,86,34
M,8,87,66
M,8,88,4
M,8,89,8
M,8,90,82
M,8,91,73
M,8,92,26
M,8,93,56
M,8,94,51
M,8,95,39
M,8,96,71
M,8,97,24
M,8,98,83
M,8,99,7
M,9,0,7
M,9,1,18
M,9,2,6
M,9,3,74
M,9,4,33
M,9,5,37
M,9,6,31
M,9,7,22
M,9,8,61
M,9,9,23
M,9,10,25
M,9,11,42
M,9,12,63
M,9,13,86
M,9,14,35
M,9,15,42
M,9,16,34
M,9,17,75
M,9,18,51
M,9,19,41
M,9,20,74
M,9,21,53
M,9,22,42
M,9,23,4
M,9,24,23
M,9,25,26
M,9,26,76
M,9,27,92
M,9,28,87
M,9,29,8
M,9,30,74
M,9,31,78
M,9,32,60
M,9,33,1
M,9,34,74
M,9,35,40
M,9,36,68
M,9,37,32
M,9,38,58
M,9,39,65
M,9,40,53
M,9,41,10
M,9,42,42
M,9,43,47
M,9,44,93
M,9,45,67
M,9,46,34
M,9,47,100
M,9,48,86
M,9,49,85
M,9,50,64
M,9,51,98
M,9,52,21
M,9,53,68
M,9,54,69
M,9,55,86
M,9,56,45
M,9,57,54
M,9,58,6
M,9,59,22
M,9,60,58
M,9,61,84
M,9,62,97
M,9,63,36
M,9,64,78
M,9,65,84
M,9,66,14
M,9,67,73
M,9,68,37
M,9,69,39
M,9,70,4
M,9,71,22
M,9,72,28
M,9,73,13
M,9,74,0
M,9,75,55
M,9,76,86
M,9,77,17
M,9,78,22
M,9,79,79
M,9,80,85
M,9,81,44
M,9,82,46
M,9,83,86
M,9,84,34
M,9,85,7
M,9,86,87
M,9,87,41
M,9,88,47
M,9,89,66
M,9,90,96
M,9,91,51
M,9,92,70
M,9,93,75
M,9,94,97
M,9,95,94
M,9,96,35
M,9,97,90
M,9,98,81
M,9,99,3
M,10,0,24
M,10,1,23
M,10,2,96
M,10,3,65
M,10,4,44
M,10,5,77
M,10,6,60
M,10,7,16
M,10,8,50
M,10,9,36
M,10,10,17
M,10,11,69
M,10,12,47
M,10,13,10
M,10,14,21
M,10,15,22
M,10,16,90
M,10,17,40
M,10,18,19
M,10,19,79
M,10,20,11
M,10,21,58
M,10,22,24
M,10,23,72
M,10,24,25
M,10,25,35
M,10,26,44
M,10,27,64
M,10,28,18
M,10,29,43
M,10,30,0
M,10,31,56
M,10,32,9
M,10,33,11
M,10,34,61
M,10,35,54
M,10,36,4
M,10,37,73
M,10,38,34
M,10,39,47
M,10,40,42
M,10,41,33
M,10,42,81
M,10,43,68
M,10,44,20
M,10,45,70
M,10,46,68
M,10,47,90
M,10,48,15
M,10,49,21
M,10,50,28
M,10,51,0
M,10,52,54
M,10,53,96
M,10,54,23
M,10,55,73
M,10,56,59
M,10,57,77
M,10,58,47
M,10,59,25
M,10,60,9
M,10,61,77
M,10,62,50
M,10,63,40
M,10,64,8
M,10,65,75
M,10,66,89
M,10,67,26
M,10,68,75
M,10,69,0
M,10,70,48
M,10,71,89
M,10,72,33
M,10,73,76
M,10,74,88
M,10,75,50
M,10,76,90
M,10,77,0
M,10,78,36
M,10,79,65
M,10,80,51
M,10,81,54
M,10,82,75
M,10,83,65
M,10,84,3
M,10,85,38
M,10,86,67
M,10,87,61
M,10,88,53
M,10,89,86
M,10,90,7
M,10,91,53
M,10,92,88
M,10,93,48
M,10,94,4
M,10,95,77
M,10,96,90
M,10,97,17
M,10,98,49
M,10,99,78
M,11,0,52
M,11,1,40
M,11,2,98
M,11,3,33
M,11,4,81
M,11,5,69
M,11,6,67
M,11,7,55
M,11,8,19
M,11,9,72
M,11,10,15
M,11,11,71
M,11,12,32
M,11,13,1
M,11,14,58
M,11,15,44
M,11,16,15
M,11,17,81
M,11,18,55
M,11,19,67
M,11,20,47
M,11,21,35
M,11,22,21
M,11,23,42
M,11,24,34
M,11,25,35
M,11,26,69
M,11,27,38
M,11,28,91
M,11,29,16
M,11,30,35
M,11,31,21
M,11,32,19
M,11,33,26
M,11,34,95
M,11,35,86
M,11,36,70
M,11,37,18
M,11,38,91
M,11,39,19
M,11,40,8
M,11,41,90
M,11,42,28
M,11,43,5
M,11,44,97
M,11,45,90
M,11,46,96
M,11,47,72
M,11,48,49
M,11,49,55
M,11,50,56
M,11,51,24
M,11,52,39
M,11,53,92
M,11,54,60
M,11,55,64
M,11,56,99
M,11,57,74
M,11,58,89
M,11,59,30
M,11,60,50
M,11,61,48
M,11,62,0
M,11,63,59
M,11,64,48
M,11,65,60
M,11,66,63
M,11,67,66
M,11,68,54
M,11,69,14
M,11,70,20
M,11,71,2
M,11,72,67
M,11,73,9
M,11,74,91
M,11,75,31
M,11,76,34
M,11,77,76
M,11,78,65
M,11,79,33
M,11,80,19
M,11,81,95
M,11,82,67
M,11,83,84
M,11,84,47
M,11,85,17
M,11,86,63
M,11,87,8
M,11,88,16
M,11,89,78
M,11,90,8
M,11,91,87
M,11,92,3
M,11,93,92
M,11,94,2
M,11,95,35
M,11,96,58
M,11,97,57
M,11,98,52
M,11,99,0
M,12,0,80
M,12,1,94
M,12,2,42
M,12,3,64
M,12,4,18
M,12,5,17
M,12,6,62
M,12,7,56
M,12,8,33
M,12,9,35
M,12,10,58
M,12,11,37
M,12,12,32
M,12,13,32
M,12,14,29
M,12,15,84
M,12,16,11
M,12,17,96
M,12,18,62
M,12,19,94
M,12,20,60
M,12,21,65
M,12,22,93
M,12,23,58
M,12,24,1
M,12,25,19
M,12,26,36
M,12,27,3
M,12,28,28
M,12,29,39
M,12,30,36
M,12,31,24
M,12,32,11
M,12,33,66
M,12,34,31
M,12,35,28
M,12,36,13
M,12,37,97
M,12,38,85
M,12,39,85
M,12,40,51
M,12,41,9
M,12,42,24
M,12,43,17
M,12,44,13
M,12,45,48
M,12,46,47
M,12,47,81
M,12,48,64
M,12,49,98
M,12,50,40
M,12,51,58
M,12,52,17
M,12,53,35
M,12,54,87
M,12,55,75
M,12,56,1
M,12,57,14
M,12,58,72
M,12,59,62
M,12,60,31
M,12,61,15
M,12,62,36
M,12,63,0
M,12,64,9
M,12,65,78
M,12,66,44
M,12,67,17
M,12,68,80
M,12,69,36
M,12,70,93
M,12,71,59
M,12,72,33
M,12,73,62
M,12,74,86
M,12,75,68
M,12,76,23
M,12,77,72
M,12,78,26
M,12,79,40
M,12,80,32
M,12,81,84
M,12,82,17
M,12,83,61
M,12,84,19
M,12,85,47
M,12,86,93
M,12,87,46
M,12,88,35
M,12,89,8
M,12,90,52
M,12,91,83
M,12,92,28
M,12,93,10
M,12,94,61
M,12,95,52
M,12,96,85
M,12,97,70
M,12,98,13
M,12,99,36
M,13,0,60
M,13,1,67
M,13,2,37
M,13,3,74
M,13,4,27
M,13,5,82
M,13,6,100
M,13,7,79
M,13,8,50
M,13,9,96
M,13,10,92
M,13,11,58
M,13,12,53
M,13,13,1
M,13,14,82
M,13,15,44
M,13,16,74
M,13,17,54
M,13,18,31
M,13,19,88
M,13,20,50
M,13,21,98
M,13,22,94
M,13,23,14
M,13,24,66
M,13,25,23
M,13,26,79
M,13,27,49
M,13,28,15
M,13,29,68
M,13,30,7
M,13,31,84
M,13,32,21
M,13,33,74
M,13,34,35
M,13,35,3
M,13,36,30
M,13,37,40
M,13,38,82
M,13,39,66
M,13,40,22
M,13,41,94
M,13,42,94
M,13,43,68
M,13,44,55
M,13,45,67
M,13,46,52
M,13,47,65
M,13,48,2
M,13,49,41
M,13,50,32
M,13,51,37
M,13,52,47
M,13,53,22
M,13,54,61
M,13,55,100
M,13,56,79
M,13,57,74
M,13,58,98
M,13,59,18
M,13,60,43
M,13,61,26
M,13,62,32
M,13,63,70
M,13,64,21
M,13,65,32
M,13,66,81
M,13,67,95
M,13,68,74
M,13,69,96
M,13,70,31
M,13,71,38
M,13,72,65
M,13,73,62
M,13,74,67
M,13,75,63
M,13,76,39
M,13,77,2
M,13,78,32
M,13,79,100
M,13,80,47
M,13,81,86
M,13,82,71
M,13,83,80
M,13,84,57
M,13,85,75
M,13,86,16
M,13,87,7
M,13,88,55
M,13,89,69
M,13,90,37
M,13,91,97
M,13,92,33
M,13,93,99
M,13,94,29
M,13,95,58
M,13,96,91
M,13,97,87
M,13,98,30
M,13,99,55
M,14,0,86
M,14,1,38
M,14,2,56
M,14,3,64
M,14,4,74
M,14,5,24
M,14,6,48
M,14,7,19
M,14,8,92
M,14,9,67
M,14,10,50
M,14,11,80
M,14,12,37
M,14,13,90
M,14,14,57
M,14,15,29
M,14,16,69
M,14,17,89
M,14,18,58
M,14,19,59
M,14,20,16
M,14,21,85
M,14,22,10
M,14,23,81
M,14,24,52
M,14,25,88
M,14,26,22
M,14,27,95
M,14,28,69
M,14,29,72
M,14,30,3
M,14,31,35
M,14,32,12
M,14,33,32
M,14,34,91
M,14,35,93
M,14,36,72
M,14,37,86
M,14,38,48
M,14,39,5
M,14,40,66
M,14,41,47
M,14,42,54
M,14,43,33
M,14,44,28
M,14,45,59
M,14,46,1
M,14,47,43
M,14,48,39
M,14,49,3
M,14,50,12
M,14,51,100
M,14,52,55
M,14,53,24
M,14,54,99
M,14,55,99
M,14,56,22
M,14,57,89
M,14,58,67
M,14,59,70
M,14,60,91
M,14,61,94
M,14,62,71
M,14,63,7
M,14,64,7
M,14,65,68
M,14,66,32
M,14,67,42
M,14,68,77
M,14,69,17
M,14,70,49
M,14,71,78
M,14,72,15
M,14,73,28
M,14,74,90
M,14,75,55
M,14,76,56
M,14,77,21
M,14,78,38
M,14,79,89
M,14,80,94
M,14,81,31
M,14,82,68
M,14,83,8
M,14,84,7
M,14,85,56
M,14,86,25
M,14,87,73
M,14,88,89
M,14,89,70
M,14,90,92
M,14,91,52
M,14,92,95
M,14,93,94
M,14,94,57
M,14,95,94
M,14,96,62
M,14,97,1
M,14,98,80
M,14,99,0
M,15,0,24
M,15,1,6
M,15,2,56
M,15,3,20
M,15,4,98
M,15,5,72
M,15,6,47
M,15,7,71
M,15,8,93
M,15,9,43
M,15,10,59
M,15,11,2
M,15,12,42
M,15,13,55
M,15,14,60
M,15,15,56
M,15,16,85
M,15,17,42
M,15,18,23
M,15,19,20
M,15,20,85
M,15,21,3
M,15,22,41
M,15,23,68
M,15,24,28
M,15,25,56
M,15,26,55
M,15,27,67
M,15,28,70
M,15,29,21
M,15,30,27
M,15,31,27
M,15,32,99
M,15,33,43
M,15,34,47
M,15,35,93
M,15,36,11
M,15,37,54
M,15,38,76
M,15,39,40
M,15,40,25
M,15,41,17
M,15,42,85
M,15,43,13
M,15,44,7
M,15,45,43
M,15,46,58
M,15,47,47
M,15,48,4
M,15,49,91
M,15,50,56
M,15,51,38
M,15,52,73
M,15,53,20
M,15,54,43
M,15,55,3
M,15,56,47
M,15,57,87
M,15,58,19
M,15,59,89
M,15,60,89
M,15,61,84
M,15,62,93
M,15,63,54
M,15,64,35
M,15,65,85
M,15,66,53
M,15,67,17
M,15,68,20
M,15,69,9
M,15,70,92
M,15,71,75
M,15,72,39
M,15,73,31
M,15,74,55
M,15,75,9
M,15,76,37
M,15,77,60
M,15,78,47
M,15,79,56
M,15,80,41
M,15,81,57
M,15,82,22
M,15,83,17
M,15,84,59
M,15,85,2
M,15,86,46
M,15,87,86
M,15,88,71
M,15,89,64
M,15,90,7
M,15,91,39
M,15,92,11
M,15,93,65
M,15,94,4
M,15,95,26
M,15,96,76
M,15,97,35
M,15,98,35
M,15,99,78
M,16,0,64
M,16,1,89
M,16,2,24
M,16,3,47
M,16,4,95
M,16,5,66
M,16,6,49
M,16,7,85
M,16,8,47
M,16,9,74
M,16,10,73
M,16,11,31
M,16,12,12
M,16,13,51
M,16,14,19
M,16,15,4
M,16,16,82
M,16,17,41
M,16,18,7
M,16,19,86
M,16,20,48
M,16,21,29
M,16,22,38
M,16,23,82
M,16,24,47
M,16,25,11
M,16,26,40
M,16,27,25
M,16,28,20
M,16,29,87
M,16,30,51
M,16,31,62
M,16,32,35
M,16,33,78
M,16,34,41
M,16,35,2
M,16,36,2
M,16,37,82
M,16,38,2
M,16,39,15
M,16,40,57
M,16,41,73
M,16,42,94
M,16,43,12
M,16,44,13
M,16,45,75
M,16,46,29
M,16,47,83
M,16,48,76
M,16,49,36
M,16,50,21
M,16,51,36
M,16,52,93
M,16,53,68
M,16,54,20
M,16,55,35
M,16,56,57
M,16,57,2
M,16,58,31
M,16,59,54
M,16,60,35
M,16,61,10
M,16,62,57
M,16,63,5
M,16,64,11
M,16,65,54
M,16,66,79
M,16,67,22
M,16,68,97
M,16,69,36
M,16,70,93
M,16,71,52
M,16,72,74
M,16,73,0
M,16,74,79
M,16,75,2
M,16,76,58
M,16,77,65
M,16,78,24
M,16,79,21
M,16,80,84
M,16,81,34
M,16,82,92
M,16,83,14
M,16,84,20
M,16,85,16
M,16,86,45
M,16,87,11
M,16,88,10
M,16,89,70
M,16,90,88
M,16,91,60
M,16,92,82
M,16,93,100
M,16,94,54
M,16,95,33
M,16,96,68
M,16,97,46
M,16,98,17
M,16,99,16
M,17,0,78
M,17,1,20
M,17,2,39
M,17,3,49
M,17,4,80
M,17,5,57
M,17,6,0
M,17,7,26
M,17,8,18
M,17,9,26
M,17,10,72
M,17,11,90
M,17,12,96
M,17,13,47
M,17,14,20
M,17,15,99
M,17,16,11
M,17,17,2
M,17,18,73
M,17,19,5
M,17,20,19
M,17,21,62
M,17,22,11
M,17,23,94
M,17,24,24
M,17,25,91
M,17,26,95
M,17,27,21
M,17,28,10
M,17,29,91
M,17,30,99
M,17,31,57
M,17,32,4
M,17,33,96
M,17,34,65
M,17,35,54
M,17,36,85
M,17,37,4
M,17,38,22
M,17,39,87
M,17,40,3
M,17,41,9
M,17,42,58
M,17,43,89
M,17,44,13
M,17,45,5
M,17,46,43
M,17,47,35
M,17,48,38
M,17,49,58
